,index,Unnamed: 0.1,Unnamed: 0,label,target,tokens,text,topic
3236,8542,8542,25691623_gab,hatespeech,Jewish,"['deflect', 'all', 'you', 'want', 'kike', 'spawn', 'the', 'whole', 'world', 'saw', 'what', 'happened', 'and', 'people', 'opinions', 'are', 'shifting', 'use', 'all', 'the', 'mental', 'gymnastics', 'you', 'like', 'to', 'justify', 'things', 'for', 'your', 'masters', 'the', 'rest', 'of', 'us', 'have', 'no', 'such', 'strings', 'and', 'can', 'see', 'things', 'with', 'a', 'clear', 'conscious']",deflect all you want kike spawn the whole world saw what happened and people opinions are shifting use all the mental gymnastics you like to justify things for your masters the rest of us have no such strings and can see things with a clear conscious,1
3237,8543,8543,26214428_gab,hatespeech,African,"['david', 'lammy', 'needs', 'to', 'go', 'be', 'a', 'nigger', 'somewhere', 'else']",david lammy needs to go be a nigger somewhere else,0
3238,8544,8544,14943687_gab,hatespeech,Jewish,"['net', 'neutrality', 'was', 'always', 'a', 'kike', 'power', 'move', 'cernovich', 'can', 'eat', 'a', 'dick']",net neutrality was always a kike power move cernovich can eat a dick,1
3239,8557,8557,8160154_gab,hatespeech,Islam,"['it', 'was', 'thanks', 'to', 'them', 'that', 'australia', 'brought', 'in', 'the', '1', '8', 'c', 'law', 'about', 'racial', 'crap', 'i', 'heard', 'the', 'dick', 'head', 'of', 'the', 'jew', 'council', 'of', 'aust', 'say', 'so', 'on', 'radio', 'they', 'only', 'wanted', 'it', 'because', 'a', 'muzrat', 'was', 'saying', 'jew', 'pigs', 'on', 'fb', 'so', 'we', 'all', 'get', 'this', 'law']",it was thanks to them that australia brought in the 1 8 c law about racial crap i heard the dick head of the jew council of aust say so on radio they only wanted it because a muzrat was saying jew pigs on fb so we all get this law,1
3240,8561,8561,1178984517866008579_twitter,hatespeech,African,"['<user>', 'um', 'are', 'u', 'aware', 'of', 'the', 'fact', 'that', 'niggers', 'sold', 'or', 'traded', 'their', 'people', 'to', 'whites', 'how', 'is', 'that', 'getting', 'fucked', 'also', 'africa', 'cant', 'work', 'at', 'all', 'without', 'the', 'help', 'of', 'whites', 'so', 'please', 'just', 'stop', 'bc', 'its', 'getting', 'embarassing']",<user> um are u aware of the fact that niggers sold or traded their people to whites how is that getting fucked also africa cant work at all without the help of whites so please just stop bc its getting embarassing,0
3242,8566,8566,20080085_gab,hatespeech,Islam,"['gunman', '´', 'shouting', 'allahoop', 'akbar', '´', 'kills', 'five', 'women', 'and', 'wounds', 'five', 'others', 'as', 'he', 'opens', 'fire', 'on', 'christian', 'worshipers', 'leaving', 'russian', 'church', 'service', 'unlike', 'pc', 'america', 'as', 'in', 'the', 'past', 'putin', 'will', 'take', 'care', 'of', 'these', 'muslimes', 'and', 'their', 'satanic', 'mosque']",gunman ´ shouting allahoop akbar ´ kills five women and wounds five others as he opens fire on christian worshipers leaving russian church service unlike pc america as in the past putin will take care of these muslimes and their satanic mosque,2
3243,8569,8569,10758876_gab,hatespeech,African,"['evrybodys', 'just', 'being', 'a', 'giant', 'pussy', 'about', 'this', 'whole', 'thing', 'i', 'mean', 'jesus', 'christ', 'one', 'broad', 'dies', 'and', 'we', 'stop', 'the', 'whole', 'dam', 'country', 'to', 'cry', 'about', 'it', 'why', 'did', 'not', 'everyone', 'cry', 'this', 'hard', 'when', 'that', 'nigger', 'in', 'dallas', 'shot', 'like', '<number>', 'cops']",evrybodys just being a giant pussy about this whole thing i mean jesus christ one broad dies and we stop the whole dam country to cry about it why did not everyone cry this hard when that nigger in dallas shot like <number> cops,0
3244,8570,8570,8444929_gab,hatespeech,Islam,"['<user>', '<user>', 'never', 'has', 'sympathy', 'for', 'brits', 'just', 'loser', 'muzzies', 'like', 'himself']",<user> <user> never has sympathy for brits just loser muzzies like himself,0
3245,8571,8571,7766173_gab,hatespeech,African,"['insanity', 'but', 'the', 'millennial', 'fools', 'will', 'suck', 'it', 'up', 'yeah', 'little', 'white', 'suburban', 'snowflakes', 'females', 'go', 'fuck', 'a', 'nigger', 'for', 'equality', 'lmfao', 'fools', 'die']",insanity but the millennial fools will suck it up yeah little white suburban snowflakes females go fuck a nigger for equality lmfao fools die,0
3246,8572,8572,27683915_gab,hatespeech,Jewish,"['fuck', 'feminists', 'and', 'kike', 'media', 'that', 'want', 'to', 'emasculate', 'fathers', 'i', 'piss', 'on', 'them']",fuck feminists and kike media that want to emasculate fathers i piss on them,1
3247,8574,8574,13285441_gab,hatespeech,Jewish,"['there', 'a', 'kike', 'around', 'every', 'corner', 'a', 'false', 'friend', 'around', 'every', 'bend']",there a kike around every corner a false friend around every bend,1
3248,8576,8576,19839354_gab,hatespeech,African,"['let', 'us', 'help', 'the', 'nigger', 'sows', 'pack']",let us help the nigger sows pack,0
3249,8579,8579,16136471_gab,hatespeech,Jewish,"['where', 'do', 'i', 'get', 'news', 'about', 'the', 'possible', 'recount', 'drudge', 'is', 'not', 'putting', 'up', 'links', 'about', 'it', 'being', 'the', 'filthy', 'kike', 'he', 'is']",where do i get news about the possible recount drudge is not putting up links about it being the filthy kike he is,1
3250,8580,8580,26385988_gab,hatespeech,Islam,"['poland', 'says', 'no', 'to', 'muzzie', 'invasion']",poland says no to muzzie invasion,2
3251,8581,8581,24809018_gab,hatespeech,Jewish,"['<number>', 'jesus', 'was', 'born', 'a', 'jew', 'to', 'jew', 'parents', 'in', 'judea', '<number>', 'dead', 'people', 'do', 'not', 'live', 'again', '<number>', 'the', 'problem', 'with', 'claiming', 'i', 'am', 'going', 'to', 'hell', 'forever', 'for', 'not', 'believing', 'in', 'your', 'dead', 'kike', 'is', 'that', 'i', 'do', 'not', 'believe', 'in', 'your', 'dead', 'kike', 'or', 'your', 'hell']",<number> jesus was born a jew to jew parents in judea <number> dead people do not live again <number> the problem with claiming i am going to hell forever for not believing in your dead kike is that i do not believe in your dead kike or your hell,1
3252,8583,8583,1178061770663047169_twitter,hatespeech,African,"['black', 'champagne', 'you', 'know', 'can', 'guns', 'shootin', 'this', 'nigger']",black champagne you know can guns shootin this nigger,0
3253,8585,8585,1799901_gab,hatespeech,African,"['confederate', 'heroes', 'day', '<date>', 'texas', 'state', 'holiday', 'we', 'do', 'not', 'observe', 'martin', 'lucifer', 'coon', 'day']",confederate heroes day <date> texas state holiday we do not observe martin lucifer coon day,2
3254,8597,8597,1178813281043206149_twitter,hatespeech,African,"['richy', 'blunt', 'smoking', 'dick', 'money', 'this', 'nigger', 'pole']",richy blunt smoking dick money this nigger pole,0
3255,8606,8606,15642913_gab,hatespeech,Islam,"['when', 'she', 'whines', 'i', 'smile', 'but', 'i', 'will', 'not', 'eat', 'her', 'tears', 'or', 'suffering', 'she', 'probably', 'infected', 'with', 'hepatitis', 'due', 'to', 'her', 'poor', 'moslem', 'hygiene', '😂', '😂', '😂']",when she whines i smile but i will not eat her tears or suffering she probably infected with hepatitis due to her poor moslem hygiene 😂 😂 😂,0
3256,8607,8607,9389450_gab,hatespeech,Islam,"['seems', 'ellison', 'was', 'not', 'the', 'first', 'mudslime', 'in', 'congress', 'amash', 'was', 'and', 'is', 'ellison', 'cohert', 'to', 'destroy', 'america']",seems ellison was not the first mudslime in congress amash was and is ellison cohert to destroy america,2
3257,8608,8608,24540668_gab,hatespeech,African,"['making', 'assumptions', 'lil', 'nigger', 'has', 'been', 'known', 'as', 'sexual', 'harassment', 'within', 'corporations', 'and', 'i', 'can', 'assure', 'you', 'men', 'with', 'fuzzy', 'assholes', 'and', 'prickly', 'beards', 'do', 'not', 'get', 'my', 'knob', 'up', 'lad']",making assumptions lil nigger has been known as sexual harassment within corporations and i can assure you men with fuzzy assholes and prickly beards do not get my knob up lad,0
3258,8609,8609,3418902_gab,hatespeech,Jewish,"['<user>', 'that', 'explains', 'why', 'you', 'do', 'not', 'have', 'a', 'problem', 'with', 'white', 'genocide', 'you', 'are', 'not', 'white', 'you', 'are', 'a', 'kike', 'that', 'hates', 'european', 'whites', 'fuck', 'off']",<user> that explains why you do not have a problem with white genocide you are not white you are a kike that hates european whites fuck off,1
3259,8618,8618,1179102982253748229_twitter,hatespeech,African,"['fucking', 'niggers', 'making', 'it', 'obvious', 'and', 'shit', '😒', '<user>']",fucking niggers making it obvious and shit 😒 <user>,0
3261,8623,8623,1179052152859369472_twitter,hatespeech,Homosexual,"['why', 'do', 'dykes', 'exist']",why do dykes exist,3
3262,8626,8626,23331753_gab,hatespeech,African,"['do', 'you', 'think', 'admitted', 'mudshark', 'and', 'slit', 'licker', '<user>', 'looks', 'like']",do you think admitted mudshark and slit licker <user> looks like,0
3264,8632,8632,14288949_gab,hatespeech,African,"['another', 'dumb', 'nigger', 'bitch']",another dumb nigger bitch,0
3265,8635,8635,7092263_gab,hatespeech,Jewish,"['that', 'dude', 'was', 'such', 'a', 'punch', 'able', 'kike', 'too', 'pure', 'cancer']",that dude was such a punch able kike too pure cancer,1
3266,8636,8636,19619156_gab,hatespeech,Islam,"['moslems', 'and', 'their', 'koran', 'are', 'just', 'sandnigger', 'mormons', 'and', 'their', 'own', 'book', 'of', 'mormons', 'they', 'add', 'nothing', 'to', 'human', 'development']",moslems and their koran are just sandnigger mormons and their own book of mormons they add nothing to human development,2
3267,8637,8637,18439758_gab,hatespeech,African,"['on', 'average', 'blacks', 'commit', 'far', 'more', 'crimes', 'but', 'you', 'can', 'not', 'understand', 'averages', 'so', 'enjoy', 'your', 'nigger', 'paradise', 'community']",on average blacks commit far more crimes but you can not understand averages so enjoy your nigger paradise community,0
3268,8638,8638,11947876_gab,hatespeech,Islam,"['idiot', 'another', 'reason', 'to', 'stay', 'out', 'of', 'muzzie', 'occupied', 'sweden', 'the', 'swedes', 'have', 'gone', 'crazy']",idiot another reason to stay out of muzzie occupied sweden the swedes have gone crazy,2
3269,8639,8639,17753551_gab,hatespeech,African,"['the', 'alt', 'right', 'is', 'celebrating', 'because', 'the', 'god', 'emperor', 'called', 'a', 'bunch', 'of', 'nigger', 'countries', 'shitholes', 'and', 'that', 'makes', 'up', 'for', 'having', 'a', 'cabinet', 'staffed', 'by', 'globalist', 'kikes', 'and', 'neocons', 'trump', 'not', 'even', 'knowing', 'his', 'own', 'immigration', 'policies', 'how', 'easily', 'distracted', 'you', 'are', 'by', 'cheap', 'gimmicks']",the alt right is celebrating because the god emperor called a bunch of nigger countries shitholes and that makes up for having a cabinet staffed by globalist kikes and neocons trump not even knowing his own immigration policies how easily distracted you are by cheap gimmicks,1
3270,8648,8648,21979713_gab,hatespeech,African,"['would', 'not', 'the', 'kike', 'sell', 'it', 'to', 'the', 'nigger', 'they', 'do', 'not', 'ever', 'give', 'things', 'away', 'for', 'free']",would not the kike sell it to the nigger they do not ever give things away for free,1
3271,8650,8650,19330428_gab,hatespeech,African,"['if', 'i', 'have', 'to', 'shoot', 'through', 'a', 'crowd', 'to', 'defend', 'myself', 'from', 'a', 'nigger', 'faggot', 'i', 'will', 'not', 'be', 'glad', 'with', 'the', 'carnage', 'but', 'i', 'will', 'be', 'glad', 'i', 'have', 'defended', 'my', 'life']",if i have to shoot through a crowd to defend myself from a nigger faggot i will not be glad with the carnage but i will be glad i have defended my life,0
3272,8651,8651,9134999_gab,hatespeech,Islam,"['yes', 'but', 'what', 'with', 'raghead', 'hygienics', 'where', 'did', 'you', 'put', 'that', 'left', 'hand', 'and', 'all', 'who', 'going', 'to', 'buy', 'it', '<wink>']",yes but what with raghead hygienics where did you put that left hand and all who going to buy it <wink>,3
3273,8654,8654,15945623_gab,hatespeech,African,"['cry', 'more', 'bitch', 'made', 'nigger', 'faggot']",cry more bitch made nigger faggot,0
3274,8655,8655,8205555_gab,hatespeech,Islam,"['average', 'iq', 'of', 'a', 'moslem', 'cockroach', 'is', '<number>', 'is', 'the', 'average', 'muslim', 'iq', 'really', 'that', 'high', 'the', 'religion', 'of', 'peace', 'teaches', 'muslims', 'to', 'hate', 'from', 'a', 'very', 'early', 'age', 'and', 'that', 'hate', 'is', 'reinforced', 'throughout', 'life']",average iq of a moslem cockroach is <number> is the average muslim iq really that high the religion of peace teaches muslims to hate from a very early age and that hate is reinforced throughout life,2
3275,8656,8656,11947712_gab,hatespeech,African,"['i', 'see', 'you', 'are', 'hanging', 'on', 'my', 'every', 'word', 'nigger', 'loving', 'whore', 'sorry', 'i', 'do', 'not', 'date', 'mudsharks', 'though']",i see you are hanging on my every word nigger loving whore sorry i do not date mudsharks though,0
3276,8658,8658,20978633_gab,hatespeech,Jewish,"['i', 'despise', 'it', 'when', 'news', 'personalities', 'like', 'lauren', 'southern', 'say', 'they', 'are', 'not', 'refugees', 'they', 'are', 'economic', 'migrants', 'no', 'you', 'dumb', 'kike', 'bitch', 'they', 'are', 'i', 'n', 'v', 'a', 'd', 'e', 'r', 'fuck', 'it', 'after', 'what', 'happened', 'to', 'pamela', 'shoot', 'em', 'if', 'they', 'do', 'not', 'leave']",i despise it when news personalities like lauren southern say they are not refugees they are economic migrants no you dumb kike bitch they are i n v a d e r fuck it after what happened to pamela shoot em if they do not leave,2
3277,8659,8659,21357074_gab,hatespeech,Jewish,"['i', 'heard', 'this', 'filthy', 'kike', 'on', 'the', 'lars', 'larsen', 'show', 'yesterday', 'he', 'one', 'of', 'bibi', 'right', 'hand', 'guys', 'apparently']",i heard this filthy kike on the lars larsen show yesterday he one of bibi right hand guys apparently,1
3278,8660,8660,20914058_gab,hatespeech,African,"['public', 'hanging', 'from', 'a', 'short', 'drop', 'let', 'him', 'twist', 'in', 'the', 'wind', 'as', 'a', 'warning', 'to', 'any', 'other', 'nigger', 'thinking', 'about', 'hurting', 'any', 'white', 'woman']",public hanging from a short drop let him twist in the wind as a warning to any other nigger thinking about hurting any white woman,0
3279,8662,8662,24667811_gab,hatespeech,African,"['<user>', '\u200d', 'good', 'job', 'with', 'jf', 'for', 'a', 'thot', 'also', 'it', 'makes', 'me', 'sad', 'hearing', 'a', 'girl', 'my', 'age', 'having', 'the', 'same', 'anxiety', 'about', 'society', 'that', 'i', 'do', 'but', 'it', 'justifying', 'at', 'the', 'same', 'time', 'also', 'also', 'the', 'saying', 'nigger', 'test', 'should', 'be', 'the', 'front', 'line', 'in', 'the', 'fight', 'for', 'free', 'speech']",<user> ‍ good job with jf for a thot also it makes me sad hearing a girl my age having the same anxiety about society that i do but it justifying at the same time also also the saying nigger test should be the front line in the fight for free speech,0
3280,8665,8665,12190462_gab,hatespeech,African,"['a', 'cop', 'getting', 'acquitted', 'for', 'shooting', 'a', 'nigger', 'when', 'it', 'was', 'probably', 'justified', 'anyway', 'now', 'a', 'bunch', 'of', 'white', 'people', 'riot', 'in', 'the', 'streets', 'with', 'their', 'black', 'friends', 'to', 'look', 'hip', 'and', 'trendy', 'because', 'it', 'so', 'hip', 'and', 'trendy', 'to', 'protest', 'for', 'extra', 'rights', 'for', 'your', 'black', 'friends']",a cop getting acquitted for shooting a nigger when it was probably justified anyway now a bunch of white people riot in the streets with their black friends to look hip and trendy because it so hip and trendy to protest for extra rights for your black friends,0
3281,8670,8670,22976563_gab,hatespeech,African,"['what', 'does', 'a', 'man', 'of', 'impeccable', 'style', 'and', 'grace', 'do', 'if', 'a', 'dead', 'nigger', 'appears', 'on', 'his', 'lawn', 'the', 'only', 'acceptable', 'answer', 'is', 'firing', 'up', 'the', 'wood', 'chipper']",what does a man of impeccable style and grace do if a dead nigger appears on his lawn the only acceptable answer is firing up the wood chipper,0
